timestamp,Temperature,Pressure,Flow_Rate,pH_Value,Concentration
2025-05-28 07:10:55.681000+00:00,146.179,5.497,100.212,6.794,0.144
2025-05-28 07:11:00.681000+00:00,145.734,3.511,89.593,7.097,0.14
2025-05-28 07:11:05.681000+00:00,148.093,5.359,101.592,6.79,0.139
2025-05-28 07:11:10.681000+00:00,153.487,5.134,104.395,6.856,0.136
2025-05-28 07:11:15.681000+00:00,143.338,4.752,117.84,7.225,0.129
2025-05-28 07:11:20.681000+00:00,150.387,5.235,113.271,7.499,0.161
2025-05-28 07:11:25.681000+00:00,158.478,5.113,87.535,6.903,0.152
2025-05-28 07:11:30.681000+00:00,156.373,4.958,107.735,7.083,0.152
2025-05-28 07:11:35.681000+00:00,149.35,5.695,106.067,7.053,0.132
2025-05-28 07:11:40.681000+00:00,145.847,5.523,95.707,7.054,0.156
2025-05-28 07:11:45.681000+00:00,158.63,5.482,100.22,7.388,0.16
2025-05-28 07:11:50.681000+00:00,146.959,5.092,97.206,6.829,0.158
2025-05-28 07:11:55.681000+00:00,151.951,4.842,115.455,7.088,0.146
2025-05-28 07:12:00.681000+00:00,155.552,4.094,102.389,6.954,0.147
2025-05-28 07:12:05.681000+00:00,147.224,5.256,93.218,6.938,0.151
2025-05-28 07:12:10.681000+00:00,145.842,4.375,94.116,6.937,0.145
2025-05-28 07:12:15.681000+00:00,155.435,4.807,90.493,7.157,0.157
2025-05-28 07:12:20.681000+00:00,145.704,5.205,101.698,6.847,0.155
2025-05-28 07:12:25.681000+00:00,158.296,5.609,90.211,7.211,0.145
2025-05-28 07:12:30.681000+00:00,149.191,4.042,92.391,6.818,0.145
2025-05-28 07:12:35.681000+00:00,142.886,4.615,104.402,7.007,0.153
2025-05-28 07:12:40.681000+00:00,148.286,4.57,108.306,6.708,0.166
2025-05-28 07:12:45.681000+00:00,147.315,4.9,122.08,7.298,0.145
2025-05-28 07:12:50.681000+00:00,153.256,4.978,110.079,7.123,0.141
2025-05-28 07:12:55.681000+00:00,153.428,4.471,92.349,6.808,0.149
2025-05-28 07:13:00.681000+00:00,148.633,5.195,103.913,7.133,0.154
2025-05-28 07:13:05.681000+00:00,150.951,4.564,102.456,6.809,0.158
2025-05-28 07:13:10.681000+00:00,148.275,5.537,88.234,7.098,0.15
2025-05-28 07:13:15.681000+00:00,150.155,4.766,97.17,7.029,0.151
2025-05-28 07:13:20.681000+00:00,153.146,5.5,97.496,7.12,0.16
2025-05-28 07:13:25.681000+00:00,146.379,5.24,102.747,6.949,0.154
2025-05-28 07:13:30.681000+00:00,148.374,4.895,75.508,6.762,0.147
2025-05-28 07:13:35.681000+00:00,155.921,5.939,109.246,7.117,0.15
2025-05-28 07:13:40.681000+00:00,154.544,6.794,116.04,7.01,0.14
2025-05-28 07:13:45.681000+00:00,140.372,4.321,102.525,7.367,0.145
2025-05-28 07:13:50.681000+00:00,153.399,4.224,108.532,6.951,0.144
2025-05-28 07:13:55.681000+00:00,156.956,4.844,102.607,6.924,0.136
2025-05-28 07:14:00.681000+00:00,158.077,4.97,109.426,6.578,0.146
2025-05-28 07:14:05.681000+00:00,150.869,5.143,112.179,6.867,0.161
2025-05-28 07:14:10.681000+00:00,147.945,5.061,113.684,7.112,0.143
2025-05-28 07:14:15.681000+00:00,149.062,4.197,104.039,7.13,0.144
2025-05-28 07:14:20.681000+00:00,146.704,5.726,88.028,7.216,0.137
2025-05-28 07:14:25.681000+00:00,155.903,4.774,95.062,6.88,0.132
2025-05-28 07:14:30.681000+00:00,144.308,5.375,117.54,7.315,0.158
2025-05-28 07:14:35.681000+00:00,152.656,6.199,111.062,7.036,0.142
2025-05-28 07:14:40.681000+00:00,160.121,4.433,108.512,7.097,0.137
2025-05-28 07:14:45.681000+00:00,150.62,5.404,108.077,7.085,0.137
2025-05-28 07:14:50.681000+00:00,153.963,5.608,73.445,7.677,0.156
2025-05-28 07:14:55.681000+00:00,151.739,5.289,88.647,6.798,0.146
2025-05-28 07:15:00.681000+00:00,156.331,5.458,96.337,7.042,0.153
2025-05-28 07:15:05.681000+00:00,148.963,5.401,118.842,7.05,0.203
2025-05-28 07:15:10.681000+00:00,156.504,5.518,109.513,7.264,0.138
2025-05-28 07:15:15.681000+00:00,155.659,5.57,105.803,7.006,0.143
2025-05-28 07:15:20.681000+00:00,159.422,5.057,103.984,6.906,0.146
2025-05-28 07:15:25.681000+00:00,142.962,4.192,85.437,7.198,0.162
2025-05-28 07:15:30.681000+00:00,157.637,4.688,100.19,7.184,0.158
2025-05-28 07:15:35.681000+00:00,154.503,4.555,105.0,6.885,0.156
2025-05-28 07:15:40.681000+00:00,154.672,5.239,103.188,6.988,0.144
2025-05-28 07:15:45.681000+00:00,147.757,4.703,106.527,7.308,0.148
2025-05-28 07:15:50.681000+00:00,144.869,4.419,114.16,7.217,0.168
2025-05-28 07:15:55.681000+00:00,148.786,4.241,107.11,6.971,0.154
2025-05-28 07:16:00.681000+00:00,147.712,5.625,96.032,7.267,0.153
2025-05-28 07:16:05.681000+00:00,159.065,4.564,104.661,7.239,0.156
2025-05-28 07:16:10.681000+00:00,150.495,5.261,98.296,7.113,0.141
2025-05-28 07:16:15.681000+00:00,140.178,5.329,104.386,6.905,0.144
2025-05-28 07:16:20.681000+00:00,143.872,4.623,101.131,6.759,0.129
2025-05-28 07:16:25.681000+00:00,146.579,5.603,105.816,7.261,0.144
2025-05-28 07:16:30.681000+00:00,140.684,5.396,97.745,6.899,0.16
2025-05-28 07:16:35.681000+00:00,144.784,5.09,100.445,6.675,0.144
2025-05-28 07:16:40.681000+00:00,145.7,4.251,85.518,6.819,0.135
2025-05-28 07:16:45.681000+00:00,144.203,5.071,98.986,6.818,0.143
2025-05-28 07:16:50.681000+00:00,144.479,5.319,94.016,7.065,0.154
2025-05-28 07:16:55.681000+00:00,156.189,4.684,99.137,7.541,0.143
2025-05-28 07:17:00.681000+00:00,155.216,4.456,98.625,6.774,0.147
2025-05-28 07:17:05.681000+00:00,150.512,5.102,107.66,6.822,0.162
2025-05-28 07:17:10.681000+00:00,149.65,5.351,93.265,6.88,0.154
2025-05-28 07:17:15.681000+00:00,140.843,4.538,90.692,7.204,0.13
2025-05-28 07:17:20.681000+00:00,147.492,6.096,111.518,6.786,0.157
2025-05-28 07:17:25.681000+00:00,155.459,4.645,107.522,6.689,0.163
2025-05-28 07:17:30.681000+00:00,134.55,5.329,90.268,7.38,0.176
2025-05-28 07:17:35.681000+00:00,141.11,4.902,91.892,7.096,0.153
2025-05-28 07:17:40.681000+00:00,147.699,7.056,104.561,7.058,0.157
2025-05-28 07:17:45.681000+00:00,150.931,4.701,106.984,7.1,0.154
2025-05-28 07:17:50.681000+00:00,147.602,6.278,82.302,7.202,0.161
2025-05-28 07:17:55.681000+00:00,152.802,5.181,105.196,7.053,0.155
2025-05-28 07:18:00.681000+00:00,144.185,4.794,104.644,7.32,0.147
2025-05-28 07:18:05.681000+00:00,143.864,4.827,94.82,6.984,0.161
2025-05-28 07:18:10.681000+00:00,139.526,4.918,92.687,6.719,0.167
2025-05-28 07:18:15.681000+00:00,147.637,4.682,99.778,7.107,0.14
2025-05-28 07:18:20.681000+00:00,142.878,5.032,106.759,6.67,0.151
2025-05-28 07:18:25.681000+00:00,146.562,5.284,104.392,7.18,0.167
2025-05-28 07:18:30.681000+00:00,158.37,5.226,103.83,7.045,0.171
2025-05-28 07:18:35.681000+00:00,135.569,4.354,107.298,7.072,0.132
2025-05-28 07:18:40.681000+00:00,155.193,5.699,90.32,7.159,0.154
2025-05-28 07:18:45.681000+00:00,136.273,5.016,95.659,6.817,0.154
2025-05-28 07:18:50.681000+00:00,158.415,5.233,90.73,7.126,0.202
2025-05-28 07:18:55.681000+00:00,156.192,5.152,107.837,7.133,0.144
2025-05-28 07:19:00.681000+00:00,150.381,4.882,100.224,6.836,0.164
2025-05-28 07:19:05.681000+00:00,149.382,5.216,106.758,6.983,0.149
2025-05-28 07:19:10.681000+00:00,154.359,5.285,92.013,7.049,0.155
2025-05-28 07:19:15.681000+00:00,151.9,5.561,87.371,7.108,0.153
2025-05-28 07:19:20.681000+00:00,154.816,6.021,93.914,6.731,0.147
2025-05-28 07:19:25.681000+00:00,147.922,4.469,98.997,7.114,0.137
2025-05-28 07:19:30.681000+00:00,137.272,5.265,93.165,6.836,0.154
2025-05-28 07:19:35.681000+00:00,153.818,4.416,99.759,6.918,0.146
2025-05-28 07:19:40.681000+00:00,146.263,5.088,99.829,7.264,0.137
2025-05-28 07:19:45.681000+00:00,148.68,4.819,109.629,6.866,0.152
2025-05-28 07:19:50.681000+00:00,144.43,6.141,111.033,7.625,0.154
2025-05-28 07:19:55.681000+00:00,155.855,4.812,98.751,6.991,0.152
2025-05-28 07:20:00.681000+00:00,155.818,5.11,106.557,7.087,0.172
2025-05-28 07:20:05.681000+00:00,150.629,4.893,128.976,7.061,0.147
2025-05-28 07:20:10.681000+00:00,156.061,4.239,87.703,6.971,0.14
2025-05-28 07:20:15.681000+00:00,146.487,5.249,98.441,6.773,0.151
2025-05-28 07:20:20.681000+00:00,151.624,4.897,76.433,7.288,0.153
2025-05-28 07:20:25.681000+00:00,139.124,4.053,103.008,7.085,0.139
2025-05-28 07:20:30.681000+00:00,150.867,4.698,93.665,7.255,0.146
2025-05-28 07:20:35.681000+00:00,153.914,5.306,105.936,7.296,0.155
2025-05-28 07:20:40.681000+00:00,144.655,5.343,104.594,6.924,0.149
2025-05-28 07:20:45.681000+00:00,157.189,5.627,109.435,6.992,0.201
2025-05-28 07:20:50.681000+00:00,154.431,4.201,100.162,7.126,0.151
2025-05-28 07:20:55.681000+00:00,147.101,5.552,104.327,6.821,0.14
2025-05-28 07:21:00.681000+00:00,151.38,4.116,97.348,7.261,0.121
2025-05-28 07:21:05.681000+00:00,152.398,5.466,92.435,6.873,0.162
2025-05-28 07:21:10.681000+00:00,153.407,5.565,98.806,7.183,0.171
2025-05-28 07:21:15.681000+00:00,145.916,4.24,92.638,6.96,0.14
2025-05-28 07:21:20.681000+00:00,147.739,7.244,94.008,6.705,0.156
2025-05-28 07:21:25.681000+00:00,153.861,4.87,111.526,6.84,0.129
2025-05-28 07:21:30.681000+00:00,159.109,4.572,95.708,6.79,0.158
2025-05-28 07:21:35.681000+00:00,155.817,4.781,85.628,7.041,0.16
2025-05-28 07:21:40.681000+00:00,154.109,4.981,110.993,6.754,0.162
2025-05-28 07:21:45.681000+00:00,158.104,5.032,101.685,6.967,0.147
2025-05-28 07:21:50.681000+00:00,153.596,5.052,106.982,7.013,0.165
2025-05-28 07:21:55.681000+00:00,147.916,5.643,103.544,7.392,0.168
2025-05-28 07:22:00.681000+00:00,153.602,4.494,130.033,6.812,0.154
2025-05-28 07:22:05.681000+00:00,152.608,4.414,98.22,6.635,0.159
2025-05-28 07:22:10.681000+00:00,147.45,5.392,87.086,6.985,0.149
2025-05-28 07:22:15.681000+00:00,145.739,4.811,94.954,7.109,0.166
2025-05-28 07:22:20.681000+00:00,149.728,4.315,85.895,7.247,0.138
2025-05-28 07:22:25.681000+00:00,146.825,4.806,101.003,7.019,0.149
2025-05-28 07:22:30.681000+00:00,145.503,4.207,86.923,7.059,0.173
2025-05-28 07:22:35.681000+00:00,147.997,4.712,101.989,7.137,0.167
2025-05-28 07:22:40.681000+00:00,155.168,4.65,91.239,6.899,0.148
2025-05-28 07:22:45.681000+00:00,151.668,4.7,102.838,6.96,0.149
2025-05-28 07:22:50.681000+00:00,143.955,5.1,95.759,6.825,0.157
2025-05-28 07:22:55.681000+00:00,149.497,4.65,100.65,7.206,0.152
2025-05-28 07:23:00.681000+00:00,154.387,7.462,114.97,5.041,0.161
2025-05-28 07:23:05.681000+00:00,147.453,5.413,90.383,7.143,0.144
2025-05-28 07:23:10.681000+00:00,143.059,6.261,111.094,6.904,0.154
2025-05-28 07:23:15.681000+00:00,158.597,5.95,89.961,7.227,0.148
2025-05-28 07:23:20.681000+00:00,155.394,5.716,106.042,7.354,0.137
2025-05-28 07:23:25.681000+00:00,163.488,5.012,86.759,7.223,0.145
2025-05-28 07:23:30.681000+00:00,159.879,4.954,90.112,6.871,0.141
2025-05-28 07:23:35.681000+00:00,141.291,5.426,94.198,7.01,0.151
2025-05-28 07:23:40.681000+00:00,148.273,5.37,89.596,6.849,0.138
2025-05-28 07:23:45.681000+00:00,146.503,5.184,104.13,7.155,0.162
2025-05-28 07:23:50.681000+00:00,151.08,5.552,107.321,7.18,0.136
2025-05-28 07:23:55.681000+00:00,147.203,3.68,97.665,7.237,0.152
2025-05-28 07:24:00.681000+00:00,140.855,5.238,108.714,7.119,0.132
2025-05-28 07:24:05.681000+00:00,157.303,5.105,97.975,6.744,0.156
2025-05-28 07:24:10.681000+00:00,149.746,5.421,102.321,6.953,0.134
2025-05-28 07:24:15.681000+00:00,149.553,5.327,87.457,7.252,0.129
2025-05-28 07:24:20.681000+00:00,138.649,4.566,96.181,7.255,0.153
2025-05-28 07:24:25.681000+00:00,150.782,5.422,110.145,6.591,0.159
2025-05-28 07:24:30.681000+00:00,147.13,5.242,99.143,6.506,0.142
2025-05-28 07:24:35.681000+00:00,148.818,4.01,108.626,6.874,0.158
2025-05-28 07:24:40.681000+00:00,154.34,4.619,99.262,7.234,0.174
2025-05-28 07:24:45.681000+00:00,156.523,5.609,107.968,7.01,0.149
2025-05-28 07:24:50.681000+00:00,145.453,5.094,91.95,6.628,0.134
2025-05-28 07:24:55.681000+00:00,153.555,4.739,102.187,6.914,0.142
2025-05-28 07:25:00.681000+00:00,151.877,5.055,106.572,7.081,0.131
2025-05-28 07:25:05.681000+00:00,151.096,5.24,101.484,6.648,0.156
2025-05-28 07:25:10.681000+00:00,150.039,4.598,88.283,6.945,0.149
2025-05-28 07:25:15.681000+00:00,153.875,5.473,94.43,7.049,0.163
2025-05-28 07:25:20.681000+00:00,166.317,5.862,93.872,6.866,0.149
2025-05-28 07:25:25.681000+00:00,156.833,5.172,98.784,6.844,0.168
2025-05-28 07:25:30.681000+00:00,145.49,5.777,106.185,7.001,0.139
2025-05-28 07:25:35.681000+00:00,148.16,4.772,109.556,7.025,0.136
2025-05-28 07:25:40.681000+00:00,150.629,5.817,89.021,6.789,0.147
2025-05-28 07:25:45.681000+00:00,147.632,5.392,90.1,7.087,0.128
2025-05-28 07:25:50.681000+00:00,143.463,5.93,119.186,6.694,0.159
2025-05-28 07:25:55.681000+00:00,145.178,4.884,98.266,6.728,0.142
2025-05-28 07:26:00.681000+00:00,152.38,5.846,102.601,6.965,0.144
2025-05-28 07:26:05.681000+00:00,145.485,4.815,94.069,6.796,0.136
2025-05-28 07:26:10.681000+00:00,149.317,5.623,107.305,6.918,0.146
2025-05-28 07:26:15.681000+00:00,151.151,5.921,105.099,7.378,0.119
2025-05-28 07:26:20.681000+00:00,152.596,4.584,107.356,7.081,0.14
2025-05-28 07:26:25.681000+00:00,143.853,5.002,98.012,6.822,0.135
2025-05-28 07:26:30.681000+00:00,159.432,3.933,86.531,6.868,0.15
2025-05-28 07:26:35.681000+00:00,143.108,4.146,96.206,7.014,0.155
2025-05-28 07:26:40.681000+00:00,145.499,3.959,97.267,7.204,0.141
2025-05-28 07:26:45.681000+00:00,151.282,4.144,113.471,6.847,0.145
2025-05-28 07:26:50.681000+00:00,140.531,5.484,98.765,6.886,0.141
2025-05-28 07:26:55.681000+00:00,150.497,4.675,108.414,7.16,0.16
2025-05-28 07:27:00.681000+00:00,146.681,5.035,103.106,6.791,0.144
2025-05-28 07:27:05.681000+00:00,157.175,5.196,93.821,7.103,0.143
2025-05-28 07:27:10.681000+00:00,144.779,5.669,106.458,7.066,0.15
2025-05-28 07:27:15.681000+00:00,142.84,7.274,106.861,6.979,0.14
2025-05-28 07:27:20.681000+00:00,155.644,4.67,91.95,6.707,0.143
2025-05-28 07:27:25.681000+00:00,156.943,4.931,100.52,7.225,0.158
2025-05-28 07:27:30.681000+00:00,150.352,5.767,107.722,7.276,0.144
2025-05-28 07:27:35.681000+00:00,141.369,4.684,110.285,7.054,0.134
2025-05-28 07:27:40.681000+00:00,143.875,5.508,100.082,6.814,0.157
2025-05-28 07:27:45.681000+00:00,153.822,4.881,97.864,6.85,0.151
2025-05-28 07:27:50.681000+00:00,156.002,5.79,82.63,6.891,0.154
2025-05-28 07:27:55.681000+00:00,153.034,4.603,99.512,6.997,0.153
2025-05-28 07:28:00.681000+00:00,138.207,5.361,94.328,7.062,0.163
2025-05-28 07:28:05.681000+00:00,147.925,4.714,110.446,7.336,0.166
2025-05-28 07:28:10.681000+00:00,144.324,4.468,83.45,7.295,0.151
2025-05-28 07:28:15.681000+00:00,138.561,3.84,117.104,6.655,0.148
2025-05-28 07:28:20.681000+00:00,143.379,4.275,111.986,6.732,0.136
2025-05-28 07:28:25.681000+00:00,151.876,5.078,93.309,7.093,0.145
2025-05-28 07:28:30.681000+00:00,154.244,4.812,101.14,6.908,0.214
2025-05-28 07:28:35.681000+00:00,143.242,4.745,94.697,6.876,0.148
2025-05-28 07:28:40.681000+00:00,152.695,5.001,99.088,7.133,0.16
2025-05-28 07:28:45.681000+00:00,148.084,4.275,80.087,7.103,0.147
2025-05-28 07:28:50.681000+00:00,148.959,5.428,85.36,7.123,0.141
2025-05-28 07:28:55.681000+00:00,168.556,5.41,89.064,6.834,0.16
2025-05-28 07:29:00.681000+00:00,147.907,5.373,103.972,6.876,0.208
2025-05-28 07:29:05.681000+00:00,145.845,5.517,92.091,6.984,0.163
2025-05-28 07:29:10.681000+00:00,143.947,4.963,118.565,6.736,0.155
2025-05-28 07:29:15.681000+00:00,149.542,5.243,115.482,6.713,0.155
2025-05-28 07:29:20.681000+00:00,150.578,5.37,99.466,6.913,0.144
2025-05-28 07:29:25.681000+00:00,150.076,5.182,88.392,6.858,0.158
2025-05-28 07:29:30.681000+00:00,149.464,4.083,94.975,6.955,0.16
2025-05-28 07:29:35.681000+00:00,148.576,5.164,89.479,7.219,0.128
2025-05-28 07:29:40.681000+00:00,144.013,5.466,107.733,6.732,0.159
2025-05-28 07:29:45.681000+00:00,148.697,5.753,102.191,7.079,0.138
2025-05-28 07:29:50.681000+00:00,153.585,4.565,109.722,7.466,0.144
2025-05-28 07:29:55.681000+00:00,150.875,5.649,100.521,7.072,0.152
2025-05-28 07:30:00.681000+00:00,150.393,5.641,110.2,6.64,0.146
2025-05-28 07:30:05.681000+00:00,152.458,5.152,92.233,6.757,0.166
2025-05-28 07:30:10.681000+00:00,155.122,4.204,104.896,7.177,0.142
2025-05-28 07:30:15.681000+00:00,146.393,4.46,103.158,7.128,0.154
2025-05-28 07:30:20.681000+00:00,150.745,4.95,86.145,7.188,0.151
2025-05-28 07:30:25.681000+00:00,152.301,5.33,92.003,6.974,0.151
2025-05-28 07:30:30.681000+00:00,156.971,5.176,109.19,6.715,0.155
2025-05-28 07:30:35.681000+00:00,151.742,4.982,99.372,7.038,0.153
2025-05-28 07:30:40.681000+00:00,152.211,4.54,103.81,7.059,0.13
2025-05-28 07:30:45.681000+00:00,141.576,5.486,89.119,6.925,0.143
2025-05-28 07:30:50.681000+00:00,159.84,4.096,131.941,6.964,0.171
2025-05-28 07:30:55.681000+00:00,151.547,3.974,122.443,6.868,0.145
2025-05-28 07:31:00.681000+00:00,171.856,4.689,105.016,6.898,0.146
2025-05-28 07:31:05.681000+00:00,151.306,5.536,101.941,7.101,0.166
2025-05-28 07:31:10.681000+00:00,148.546,6.133,109.165,6.8,0.141
2025-05-28 07:31:15.681000+00:00,149.129,4.51,95.114,6.538,0.143
2025-05-28 07:31:20.681000+00:00,150.258,4.673,102.798,7.195,0.148
2025-05-28 07:31:25.681000+00:00,150.859,5.46,105.522,7.04,0.157
2025-05-28 07:31:30.681000+00:00,148.812,4.24,86.701,6.597,0.144
2025-05-28 07:31:35.681000+00:00,151.9,5.005,86.943,6.891,0.146
2025-05-28 07:31:40.681000+00:00,151.957,4.721,101.55,6.885,0.204
2025-05-28 07:31:45.681000+00:00,148.021,7.34,116.285,7.37,0.142
2025-05-28 07:31:50.681000+00:00,151.585,4.446,101.145,6.992,0.14
2025-05-28 07:31:55.681000+00:00,147.694,4.241,94.254,6.602,0.151
2025-05-28 07:32:00.681000+00:00,147.804,5.535,90.98,7.034,0.15
2025-05-28 07:32:05.681000+00:00,146.957,3.888,111.768,7.456,0.124
2025-05-28 07:32:10.681000+00:00,152.396,4.608,99.369,7.048,0.139
2025-05-28 07:32:15.681000+00:00,153.012,4.117,99.78,7.265,0.153
2025-05-28 07:32:20.681000+00:00,149.598,5.012,98.065,7.007,0.15
2025-05-28 07:32:25.681000+00:00,153.855,4.909,115.819,7.197,0.163
2025-05-28 07:32:30.681000+00:00,151.016,5.387,100.826,7.161,0.14
2025-05-28 07:32:35.681000+00:00,147.289,5.07,108.544,6.931,0.163
2025-05-28 07:32:40.681000+00:00,142.443,5.413,88.448,6.63,0.163
2025-05-28 07:32:45.681000+00:00,147.032,4.178,101.51,7.008,0.165
2025-05-28 07:32:50.681000+00:00,159.302,4.914,88.117,7.001,0.141
2025-05-28 07:32:55.681000+00:00,155.19,5.436,93.337,6.878,0.148
2025-05-28 07:33:00.681000+00:00,144.523,4.676,109.532,6.959,0.14
2025-05-28 07:33:05.681000+00:00,160.12,5.102,106.983,7.057,0.147
2025-05-28 07:33:10.681000+00:00,155.609,4.509,93.041,6.849,0.148
2025-05-28 07:33:15.681000+00:00,148.507,5.067,115.281,6.868,0.159
2025-05-28 07:33:20.681000+00:00,152.011,5.069,109.775,6.93,0.155
2025-05-28 07:33:25.681000+00:00,159.827,4.659,97.769,6.885,0.159
2025-05-28 07:33:30.681000+00:00,156.425,4.347,118.83,6.914,0.149
2025-05-28 07:33:35.681000+00:00,144.469,4.778,85.806,7.19,0.139
2025-05-28 07:33:40.681000+00:00,155.851,5.31,90.904,7.351,0.147
2025-05-28 07:33:45.681000+00:00,145.575,4.545,96.827,7.043,0.164
2025-05-28 07:33:50.681000+00:00,166.856,4.542,100.156,6.629,0.148
2025-05-28 07:33:55.681000+00:00,149.713,5.194,97.265,7.237,0.137
2025-05-28 07:34:00.681000+00:00,148.361,4.678,105.447,7.013,0.152
2025-05-28 07:34:05.681000+00:00,147.298,5.174,88.635,6.958,0.173
2025-05-28 07:34:10.681000+00:00,150.922,6.228,100.469,7.063,0.146
2025-05-28 07:34:15.681000+00:00,149.191,4.702,92.429,6.895,0.168
2025-05-28 07:34:20.681000+00:00,148.586,5.137,97.618,6.818,0.143
2025-05-28 07:34:25.681000+00:00,148.692,4.562,101.578,7.287,0.155
2025-05-28 07:34:30.681000+00:00,152.112,6.762,115.525,6.554,0.152
2025-05-28 07:34:35.681000+00:00,141.823,5.323,98.529,6.873,0.141
2025-05-28 07:34:40.681000+00:00,146.961,4.417,98.004,6.335,0.138
2025-05-28 07:34:45.681000+00:00,157.857,4.451,92.841,5.113,0.15
2025-05-28 07:34:50.681000+00:00,149.513,5.316,99.615,7.198,0.154
2025-05-28 07:34:55.681000+00:00,156.926,4.589,98.11,7.259,0.159
2025-05-28 07:35:00.681000+00:00,145.995,6.082,86.695,6.972,0.144
2025-05-28 07:35:05.681000+00:00,144.48,5.084,98.635,6.677,0.164
2025-05-28 07:35:10.681000+00:00,145.448,5.089,98.536,7.132,0.137
2025-05-28 07:35:15.681000+00:00,144.534,4.63,108.549,7.078,0.147
2025-05-28 07:35:20.681000+00:00,153.418,5.005,95.662,6.878,0.209
2025-05-28 07:35:25.681000+00:00,150.816,5.66,92.764,6.924,0.176
2025-05-28 07:35:30.681000+00:00,153.681,5.198,107.782,6.866,0.15
2025-05-28 07:35:35.681000+00:00,151.157,6.942,97.908,7.129,0.156
2025-05-28 07:35:40.681000+00:00,145.496,4.973,108.363,6.979,0.163
2025-05-28 07:35:45.681000+00:00,149.441,4.41,109.865,6.993,0.144
2025-05-28 07:35:50.681000+00:00,147.877,5.926,114.412,6.485,0.155
2025-05-28 07:35:55.681000+00:00,145.691,4.962,96.012,7.057,0.144
2025-05-28 07:36:00.681000+00:00,150.446,4.573,111.789,7.107,0.138
2025-05-28 07:36:05.681000+00:00,144.663,4.122,108.663,6.686,0.151
2025-05-28 07:36:10.681000+00:00,155.867,4.83,100.989,7.174,0.139
2025-05-28 07:36:15.681000+00:00,152.681,5.773,90.814,6.999,0.155
2025-05-28 07:36:20.681000+00:00,146.176,5.368,81.883,7.09,0.155
2025-05-28 07:36:25.681000+00:00,145.869,3.946,111.045,6.85,0.15
2025-05-28 07:36:30.681000+00:00,144.412,5.044,108.778,5.374,0.149
2025-05-28 07:36:35.681000+00:00,151.155,5.373,116.399,7.344,0.151
2025-05-28 07:36:40.681000+00:00,146.879,5.024,77.331,7.202,0.141
2025-05-28 07:36:45.681000+00:00,146.885,4.331,91.909,6.998,0.154
2025-05-28 07:36:50.681000+00:00,151.463,5.073,100.791,7.172,0.15
2025-05-28 07:36:55.681000+00:00,153.417,4.558,105.303,6.872,0.144
2025-05-28 07:37:00.681000+00:00,148.454,5.129,110.234,7.167,0.145
2025-05-28 07:37:05.681000+00:00,148.282,4.871,93.146,6.755,0.14
2025-05-28 07:37:10.681000+00:00,148.115,4.419,96.023,7.088,0.137
2025-05-28 07:37:15.681000+00:00,152.726,4.773,108.488,7.08,0.143
2025-05-28 07:37:20.681000+00:00,151.04,4.275,114.042,7.146,0.154
2025-05-28 07:37:25.681000+00:00,145.04,5.508,96.601,7.188,0.147
2025-05-28 07:37:30.681000+00:00,149.713,4.847,96.228,7.008,0.171
2025-05-28 07:37:35.681000+00:00,161.582,3.844,105.571,6.831,0.145
2025-05-28 07:37:40.681000+00:00,156.654,4.117,121.349,6.928,0.161
2025-05-28 07:37:45.681000+00:00,154.423,5.131,109.164,7.304,0.147
2025-05-28 07:37:50.681000+00:00,171.113,5.212,93.316,7.295,0.158
2025-05-28 07:37:55.681000+00:00,157.352,6.364,98.672,6.778,0.159
2025-05-28 07:38:00.681000+00:00,156.408,4.998,95.698,6.99,0.154
2025-05-28 07:38:05.681000+00:00,153.115,5.534,116.044,7.294,0.162
2025-05-28 07:38:10.681000+00:00,146.704,5.918,99.246,7.186,0.155
2025-05-28 07:38:15.681000+00:00,154.608,5.09,103.782,5.204,0.15
2025-05-28 07:38:20.681000+00:00,151.516,5.706,98.885,6.97,0.156
2025-05-28 07:38:25.681000+00:00,154.971,4.653,95.284,7.052,0.148
2025-05-28 07:38:30.681000+00:00,141.12,5.394,93.246,7.066,0.162
2025-05-28 07:38:35.681000+00:00,148.809,5.027,81.645,7.266,0.148
2025-05-28 07:38:40.681000+00:00,153.698,4.537,114.021,7.065,0.165
